1
40, 140, 10, 3.9396115302297035, -3.502473369227327, 3.585393985665104, 0.0007647595473111524, 5.590172375278088, 0.04, 0.4, 
100, 170, 15, 4.28190372272055, -4.6146922551379514, 3.0429520996215884, 0.0005212804063809749, 5.187268189354913, 0.04, 0.6, 
40, 110, 10, 2.8714075287797325, -5.737163298656661, 4.453541981498638, 0.0007289120436338282, 4.706095589648799, 0.04, 1.0, 
60, 150, 15, 3.759062272134007, -4.17169340831485, 6.405300457748535, 8.374996863521486e-05, 6.834418308297549, 0.04, 0.4, 
60, 120, 20, 3.517211679001903, -5.833525018701907, 3.8402401340742998, 0.0006286602322478711, 5.1007281454147675, 0.05, 0.4, 
60, 200, 15, 5.568854088161463, -3.9184471760839896, 4.788436782608265, 0.0005189600529913854, 5.954456974971557, 0.05, 1.0, 
100, 160, 10, 3.573381827341574, -3.517436120612285, 5.731039514564607, 0.00038632326324905346, 4.25890737042498, 0.05, 0.9, 
80, 140, 10, 5.300901779463019, -5.854455823632355, 3.9156174351746866, 1.4273584485312727e-05, 7.96964162797569, 0.06, 0.9, 
60, 150, 20, 5.088646665225562, -4.314019146404903, 6.252685936495837, 0.0003277866946744646, 6.0504120663806304, 0.05, 0.7, 
100, 140, 10, 6.255959786531998, -6.20768454906429, 5.353107144876033, 0.000910920503479756, 6.873373781139152, 0.06, 0.9, 
